,team,opponent,goals,total_score,total_count,rank_difference,home
17847,New Zealand,China PR,1,330.0833333333333,3,31.58333333333333,0
5052,El Salvador,Guatemala,0,406.33333333333326,2,16.33333333333333,0
13667,Arameans Suryoye,Padania,0,0.0,0,0.0,0
22734,Estonia,Sweden,1,832.6666666666665,4,74.66666666666667,1
22055,Venezuela,Ecuador,1,592.25,10,22.91666666666667,0
14159,Oman,Ecuador,2,378.58333333333326,11,38.16666666666667,1
20374,Qatar,Singapore,4,346.58333333333326,11,-59.25000000000002,1
3563,Austria,Scotland,0,49.5,2,7.800000000000002,0
22370,Canada,Jamaica,2,329.9166666666667,3,36.5,1
24192,Namibia,Comoros,0,1168.375,4,-26.0,1
20770,Denmark,Sweden,2,821.0833333333335,4,-11.083333333333336,1
14366,Slovenia,Czech Republic,0,585.5833333333334,5,37.08333333333333,1
10978,Tunisia,Kenya,2,650.0,3,-49.08333333333334,0
19771,Estonia,Jordan,1,368.5,8,21.666666666666657,1
452,El Salvador,Canada,1,28.0,0,-7.0,1
19687,French Guiana,Cuba,1,0.0,0,-103.0,0
8187,Cape Verde,Mauritania,2,0.0,1,-178.8181818181818,0
5340,Argentina,Colombia,0,722.75,9,-19.166666666666664,1
11206,Rwanda,Eritrea,3,466.58333333333326,7,-68.66666666666667,1
11269,Morocco,DR Congo,3,674.0909090909091,6,38.0,1
1030,Ukraine,Croatia,1,10.2,3,-5.799999999999998,0
5309,Jersey,Gibraltar,5,0.0,0,0.0,0
18180,Burma,India,1,0.0,5,-152.0,1
11690,Czech Republic,Serbia,1,1029.090909090909,6,-27.257575757575754,1
19308,Bosnia and Herzegovina,Argentina,1,858.25,5,19.666666666666668,0
12428,Niger,Lesotho,2,118.75,1,-3.75,1
15436,DR Congo,Egypt,3,0.0,3,-11.181818181818182,0
12154,Qatar,Bahrain,1,399.41666666666674,5,-15.666666666666671,1
21533,Switzerland,Hungary,3,1027.4166666666667,5,-6.583333333333334,0
15665,Burkina Faso,Gambia,3,635.7272727272727,4,-51.81818181818182,1
1878,Basque Country,Russia,1,0.0,1,-15.5,1
24068,Martinique,Mexico,2,0.0,4,-13.75,1
1424,Mali,Tunisia,2,33.1,9,21.2,0
21055,Philippines,North Korea,3,278.0,4,125.83333333333331,1
2685,DR Congo,Congo,1,0.0,1,-114.2,0
5131,Scotland,Germany,1,605.3333333333334,3,21.0,0
8476,El Salvador,Guatemala,0,464.66666666666674,1,20.91666666666667,1
22689,Tonga,Vanuatu,0,0.0,0,24.25,0
19776,United States,Republic of Ireland,1,0.0,8,-65.58333333333333,0
22271,Madagascar,Mozambique,2,301.8333333333333,3,5.083333333333343,1
23257,Cyprus,Slovenia,2,848.25,4,26.583333333333336,1
18870,Italy,Germany,1,1140.4166666666667,7,4.25,1
6465,Trinidad and Tobago,Canada,4,570.5833333333334,8,-28.166666666666664,1
20937,Japan,Afghanistan,5,592.3333333333334,9,-96.5,1
20015,Germany,Georgia,2,1532.833333333333,5,-130.75,0
7147,Saint Kitts and Nevis,Suriname,4,0.0,2,-150.75,0
19892,Palestine,Iraq,0,235.33333333333331,9,38.41666666666666,0
2532,Egypt,Tunisia,2,49.1,6,2.3000000000000007,1
3,Norway,Egypt,0,49.0,0,-7.0,0
22637,China PR,Colombia,0,470.58333333333326,7,66.75,1
5122,Lesotho,Eswatini,1,176.91666666666663,1,149.58333333333334,0
6246,Mauritius,Madagascar,1,307.25,4,-6.833333333333329,0
23477,Georgia,Andorra,1,820.0,5,-37.33333333333333,0
13826,New Caledonia,New Zealand,1,271.0833333333333,6,29.75,1
17523,Portugal,Panama,2,1164.6666666666667,6,-43.33333333333334,1
8063,Spain,South Korea,0,752.0909090909091,3,5.090909090909091,0
22117,Georgia,Moldova,2,290.1666666666667,5,-46.66666666666666,0
8894,New Caledonia,Papua New Guinea,2,0.0,4,-168.5,0
11129,Bosnia and Herzegovina,Serbia,0,537.8333333333334,3,27.58333333333333,0
12096,Somalia,Mauritania,2,67.81818181818181,2,25.27272727272728,1
3357,Egypt,Belarus,2,49.8,5,-68.6,1
14560,Togo,Morocco,0,450.08333333333326,3,21.58333333333333,0
9588,India,Oman,1,322.75,5,80.41666666666666,1
4916,Togo,Ivory Coast,1,433.75,6,80.83333333333333,0
1835,Djibouti,Kenya,1,0.0,0,86.7,0
15824,Russia,Belgium,0,992.8181818181821,5,-46.09090909090909,1
23,Cameroon,Nigeria,1,43.0,0,9.0,1
18533,Lesotho,South Africa,1,152.83333333333334,4,89.66666666666669,1
10170,Syria,Saudi Arabia,2,499.41666666666674,4,59.5,0
17891,United Arab Emirates,Estonia,2,283.8333333333333,9,59.50000000000001,1
21322,Bermuda,French Guiana,0,109.16666666666669,0,175.41666666666663,0
536,Zambia,Malawi,4,38.0,0,-21.0,0
9132,Vietnam,Nepal,5,444.25,4,-67.25000000000001,1
12057,Uganda,Sudan,2,368.1818181818182,12,-7.36363636363636,0
13259,Bulgaria,Finland,2,925.8333333333335,5,-22.5,1
2807,Hungary,Italy,0,31.1,5,69.7,1
4323,Germany,Oman,2,66.8,4,-86.4,0
7328,Greenland,Rhodes,0,0.0,0,0.0,1
24539,Denmark,Luxembourg,4,1591.5,9,-79.5,1
667,Bulgaria,United Arab Emirates,3,42.0,5,-22.4,0
10820,Botswana,Malawi,3,463.75,8,-6.166666666666671,0
1710,India,Bangladesh,4,12.9,4,-19.69999999999999,0
19842,United Arab Emirates,Jordan,1,472.66666666666674,9,1.25,1
6875,Ghana,Nigeria,0,539.8333333333334,8,13.916666666666671,1
6134,South Korea,Serbia,0,0.0,5,0.0,1
5944,Kazakhstan,Palestine,2,311.5833333333333,0,-50.66666666666666,1
13453,Colombia,France,0,827.4166666666665,7,16.916666666666664,0
9527,U.S. Virgin Islands,Saint Kitts and Nevis,0,0.0,0,0.0,1
298,Switzerland,Estonia,6,51.0,0,-120.0,0
14486,Liechtenstein,Finland,1,131.83333333333334,6,97.33333333333331,0
4080,Slovakia,Czech Republic,0,53.4,4,15.500000000000002,0
21028,Georgia,Kazakhstan,1,283.9166666666667,5,15.25,1
6216,Kenya,Burkina Faso,0,376.25,5,30.0,1
19922,Bonaire,Suriname,0,0.0,2,-167.66666666666666,0
7654,Tunisia,Togo,1,628.5833333333334,9,-46.91666666666667,1
6442,Ukraine,Poland,1,590.5833333333334,5,-5.583333333333332,1
4508,Belgium,Paraguay,1,51.7,3,6.5,1
25258,Spain,Kosovo,3,1647.0,3,-113.0,1
3600,Indonesia,Yemen,0,26.9,7,-28.700000000000006,1
20433,Costa Rica,Brazil,0,877.0833333333335,7,21.083333333333336,1
21661,Montenegro,Armenia,2,420.91666666666674,5,-24.66666666666667,0
4667,Latvia,Iceland,1,36.4,7,11.299999999999995,0
20173,Cyprus,Andorra,3,380.0,4,-114.16666666666669,0
6176,Peru,Brazil,0,555.9166666666666,6,40.5,1
13300,Jordan,Turkmenistan,2,297.25,3,-36.66666666666667,0
13774,Cambodia,Indonesia,0,43.5,5,49.333333333333314,0
4738,Solomon Islands,New Caledonia,3,17.2,2,134.7,1
1512,United States,Armenia,1,0.0,23,-147.16666666666666,1
23031,Moldova,Armenia,0,537.9166666666666,7,73.83333333333333,0
9810,Czech Republic,Estonia,2,747.0,5,-67.75,1
20382,Lebanon,Palestine,0,209.25,1,7.1666666666666865,1
9761,China PR,Hungary,2,542.0833333333334,4,-9.25,1
6851,Poland,Switzerland,4,621.0833333333334,6,-31.08333333333333,0
21273,Seychelles,Madagascar,0,75.41666666666667,4,54.75,1
11557,Singapore,Malaysia,0,345.72727272727275,3,-36.54545454545455,0
19713,Jordan,South Korea,0,477.33333333333326,14,68.41666666666667,1
19103,Nepal,Yemen,0,85.33333333333333,1,-10.75,0
960,Colombia,Chile,1,48.8,0,-32.40000000000001,1
16691,Macau,Philippines,0,26.58333333333333,1,31.666666666666693,0
13299,Thailand,Oman,0,315.8333333333333,17,16.5,1
17913,Malawi,Rwanda,0,352.91666666666674,8,-18.08333333333333,0
18735,Turkey,Romania,2,623.5833333333334,7,14.25,0
5140,Romania,Belgium,1,703.0833333333335,9,-18.583333333333336,1
2438,Romania,Slovakia,2,55.5,7,-27.2,0
24126,United States,Mexico,0,0.0,7,-13.75,1
2306,Solomon Islands,Wallis Islands and Futuna,12,1.2,5,165.6,1
1429,DR Congo,Mali,1,0.0,3,-51.5,0
16507,Saint Lucia,Barbados,0,0.0,3,-143.33333333333334,0
8290,Belgium,Estonia,1,671.2727272727273,6,-56.90909090909091,0
16701,Belgium,Kazakhstan,4,635.1666666666666,4,-90.5,1
1839,Tanzania,Somalia,4,16.2,2,-66.2,1
8500,China PR,Brazil,0,508.91666666666674,6,70.16666666666667,1
11729,United Arab Emirates,Saudi Arabia,0,432.6363636363636,5,31.0,0
1971,Uruguay,Colombia,1,44.4,1,13.299999999999995,0
11644,Kyrgyzstan,Kazakhstan,0,0.0,0,-135.0,0
1563,Honduras,Brazil,2,33.4,11,49.0,1
3355,Armenia,Chile,0,26.5,6,83.0,0
7833,South Korea,Uruguay,1,0.0,5,-23.54545454545455,0
3696,Tajikistan,Turkmenistan,2,18.2,1,-6.0,0
17495,Trinidad and Tobago,Canada,0,435.83333333333326,3,8.5,0
20774,Saint Kitts and Nevis,Estonia,0,0.0,2,-86.83333333333331,0
19078,Angola,Mozambique,1,367.08333333333326,7,-21.666666666666657,0
17053,Botswana,Mali,1,308.1666666666667,4,72.16666666666666,1
4987,Guyana,Suriname,1,107.83333333333331,0,8.166666666666687,0
7325,Isle of Man,Falkland Islands,9,0.0,0,0.0,1
10719,Ivory Coast,Libya,0,0.0,5,-72.25,0
22148,Philippines,Tajikistan,4,262.0833333333333,2,-12.083333333333346,0
21496,Angola,Botswana,1,267.6666666666667,6,30.333333333333343,0
6565,China PR,South Korea,2,482.25,0,69.91666666666667,0
24854,Austria,Greece,2,1514.75,5,-28.375,1
3948,Sierra Leone,Ghana,2,34.4,4,39.5,0
20240,Afghanistan,Cambodia,1,193.16666666666663,4,-39.33333333333334,0
22878,Chile,Denmark,0,1397.083333333333,9,-0.5,0
17120,Kuwait,South Korea,0,354.83333333333326,10,97.33333333333331,0
2138,Togo,Tunisia,0,22.4,2,62.8,1
7479,Turkey,Slovakia,1,619.1666666666666,5,-3.083333333333332,0
5234,Ukraine,Armenia,0,598.5833333333334,1,-61.16666666666667,0
11887,Latvia,Iceland,4,448.8181818181818,7,-18.36363636363636,1
11511,Wales,Trinidad and Tobago,2,506.9090909090909,5,7.5454545454545405,1
13307,Bermuda,Cayman Islands,3,209.0,3,-47.75,0
12393,Ukraine,France,0,963.75,8,12.166666666666668,0
942,Iraq,China PR,1,29.4,1,13.6,1
5643,Dominica,Saint Lucia,2,183.75,2,144.75,1
19306,Ivory Coast,Japan,2,0.0,8,-48.5,1
10414,Laos,Singapore,2,204.41666666666663,2,56.25,0
4020,Germany,Armenia,4,63.4,6,-104.4,1
5661,Iran,Mexico,1,0.0,6,-10.666666666666666,0
7380,Namibia,Senegal,0,452.0,4,17.91666666666667,1
5450,Bosnia and Herzegovina,Scotland,1,401.25,3,63.41666666666666,1
18896,Wales,Finland,1,573.5833333333334,4,-18.25,1
14300,South Africa,Chile,0,441.0,11,50.83333333333333,1
10134,Ukraine,Kazakhstan,2,532.0833333333334,4,-70.75000000000001,0
7580,Iran,Iraq,2,0.0,14,-75.33333333333333,1
9583,Trinidad and Tobago,Egypt,1,532.0,8,35.25000000000001,0
12114,Thailand,Burma,1,245.25,7,117.66666666666669,1
22594,Senegal,South Africa,2,817.0,2,-39.58333333333333,0
8959,Ghana,Rwanda,0,511.41666666666674,9,-45.83333333333334,0
7961,Nigeria,Republic of Ireland,2,637.2727272727273,8,14.363636363636365,0
17342,Honduras,Panama,0,529.5833333333334,12,11.916666666666664,1
19911,Zambia,Cape Verde,0,515.9166666666666,4,65.83333333333333,0
2142,Bulgaria,Germany,3,54.6,6,8.8,1
20952,Philippines,Uzbekistan,0,278.0,4,63.49999999999999,0
10264,Singapore,India,2,416.33333333333326,9,-25.75,1
20784,Luxembourg,Portugal,0,205.5,4,131.91666666666666,1
2273,Angola,Botswana,4,23.8,2,-62.89999999999999,1
24445,Mongolia,Japan,0,913.5,5,158.625,0
20775,Ghana,Comoros,2,819.3333333333335,8,-154.25,1
18347,North Macedonia,Sweden,0,440.5,5,57.25,0
11086,Slovakia,Estonia,1,604.5833333333334,5,-33.0,1
15854,Martinique,Cuba,0,0.0,0,-113.0,1
17136,Poland,Portugal,0,528.5833333333334,7,55.33333333333334,1
15477,Martinique,Saint Lucia,1,0.0,1,0.0,0
309,Congo,Iraq,0,13.0,0,8.0,1
9117,Kuwait,Qatar,2,489.33333333333326,2,4.25,0
599,Morocco,Ethiopia,1,42.6,4,-61.8,0
1348,Mexico,Russia,1,52.0,18,0.09999999999999963,1
3440,Portugal,Greece,0,54.1,7,-17.1,0
19808,Oman,Kuwait,5,412.33333333333326,9,-33.25,0
15587,Jordan,Bahrain,2,305.45454545454544,6,27.81818181818181,1
15903,Egypt,Qatar,1,1021.4545454545456,5,-89.09090909090908,0
10638,Sudan,Cameroon,1,471.33333333333326,4,75.41666666666667,0
14314,Bolivia,Mexico,1,544.4166666666666,4,34.83333333333333,0
12829,Palestine,Singapore,0,136.0,5,15.583333333333313,1
8482,United Arab Emirates,Norway,1,448.5,4,66.0,1
18916,Hong Kong,Uzbekistan,0,163.75,8,89.25,1
4387,Wales,Jamaica,0,29.3,2,69.80000000000001,1
16430,United Arab Emirates,India,3,279.9166666666667,8,-40.16666666666667,1
16306,Jamaica,United States,0,580.0833333333334,6,50.5,0
15045,Maldives,Afghanistan,3,128.5,4,-35.25,1
11062,Sweden,Croatia,0,721.9166666666665,8,-8.249999999999998,0
10704,Chad,Sudan,1,233.5,0,59.74999999999999,0
3639,Lebanon,Libya,2,32.6,11,-81.1,1
20222,Liechtenstein,Moldova,1,193.25,2,12.416666666666687,1
8498,Martinique,Barbados,3,0.0,4,-100.58333333333331,0
5805,Finland,Thailand,0,528.4166666666666,6,-7.833333333333329,0
10963,Iran,Libya,4,0.0,11,-72.25,1
2599,Luxembourg,Morocco,0,19.4,4,81.3,0
15999,Peru,Panama,1,640.5833333333334,1,-14.75,1
18986,Namibia,Ghana,0,260.3333333333333,9,81.0,1
1113,Uganda,Sudan,1,14.4,2,-22.0,1
14904,Slovenia,San Marino,3,585.5833333333334,4,-148.58333333333334,0
6768,Montserrat,Anguilla,1,10.583333333333334,1,8.083333333333313,0
24880,Japan,Cameroon,0,1500.875,9,-24.625,1
22801,Luxembourg,Malta,1,863.8333333333335,3,-100.0,0
4447,North Macedonia,United States,0,37.4,2,75.7,0
4456,Norway,Mexico,5,59.6,4,3.8000000000000007,1
23254,Ukraine,Slovakia,1,1158.8333333333333,3,4.083333333333332,1
17855,Guyana,Haiti,0,322.0,4,39.58333333333333,0
11082,Russia,Luxembourg,5,658.0,4,-123.08333333333334,1
2398,Trinidad and Tobago,Cayman Islands,7,28.3,2,-72.3,0
16993,Tanzania,Uganda,1,236.66666666666663,10,41.41666666666667,1
4591,Mozambique,Malawi,2,37.9,4,-17.0,0
6831,San Marino,Belgium,1,195.0,0,135.5,0
24615,Honduras,Martinique,1,1367.125,3,63.25,0
7721,Ecuador,Guatemala,1,629.8181818181819,6,-34.09090909090909,1
15559,Iran,South Korea,1,0.0,12,0.0,0
11126,Peru,Bolivia,4,555.6666666666666,8,-28.5,1
3834,DR Congo,Liberia,1,0.0,6,-93.3,0
15601,Mayotte,Réunion,1,0.0,1,0.0,1
13914,Tahiti,Guadeloupe,0,67.0,2,174.33333333333337,1
10107,DR Congo,South Africa,1,0.0,3,-39.16666666666666,1
8530,Nicaragua,El Salvador,0,162.08333333333334,2,85.33333333333333,0
5137,Morocco,Netherlands,2,624.1666666666666,6,8.666666666666668,0
4873,Latvia,Tunisia,0,36.4,7,57.3,0
22729,Yemen,Iraq,0,235.0,2,27.83333333333333,0
6766,Montserrat,Saint Martin,1,10.583333333333334,1,202.66666666666663,0
20170,Tajikistan,Jordan,1,179.08333333333337,1,52.33333333333334,1
2091,Curaçao,Aruba,3,0.0,0,-171.7,1
14966,Canada,North Macedonia,0,461.58333333333326,7,16.166666666666664,0
13642,Sudan,Mali,0,326.9166666666667,7,57.24999999999999,0
22783,Iraq,Qatar,2,853.5833333333335,10,-10.833333333333345,1
3582,Morocco,Gabon,4,55.1,4,-42.1,0
22669,Tuvalu,Fiji,0,0.0,0,-178.66666666666663,0
19906,Senegal,South Africa,1,729.9166666666665,7,-27.75000000000001,0
13274,North Korea,South Korea,0,0.0,4,0.0,1
15013,Poland,Canada,1,692.9166666666665,6,-35.33333333333333,1
20520,Argentina,Ecuador,0,1477.166666666667,8,-27.583333333333336,1
24433,British Virgin Islands,Bahamas,0,859.125,0,1.25,1
10065,Maldives,Oman,0,316.3333333333333,4,81.58333333333331,1
10596,Ghana,Kenya,2,555.1666666666666,2,-14.083333333333329,0
16027,Malta,Switzerland,0,101.66666666666669,3,137.83333333333334,1
4824,Bulgaria,Sweden,0,48.2,4,16.0,1
3152,Bolivia,Uruguay,0,43.6,7,-3.3999999999999986,0
5021,Dominica,Guadeloupe,0,183.75,5,144.75,0
15364,Lithuania,Latvia,0,576.9090909090909,4,-4.727272727272727,1
22114,Kosovo,Turkey,1,104.08333333333331,1,144.33333333333334,1
8906,Vanuatu,Solomon Islands,2,219.91666666666663,5,7.916666666666656,0
10307,Bahrain,Tajikistan,4,561.4166666666666,9,-81.5,1
11736,Costa Rica,Austria,2,602.7272727272727,14,-26.18181818181819,0
11759,Romania,Bulgaria,2,783.0,7,-14.181818181818185,1
9010,Belarus,Iran,2,482.41666666666674,2,81.08333333333333,1
6456,Lesotho,Ghana,3,217.66666666666663,4,92.66666666666666,1
8889,Gotland,Shetland,0,0.0,0,0.0,0
21590,Paraguay,Argentina,1,671.6666666666666,8,39.583333333333336,0
7579,Gambia,Morocco,0,219.33333333333331,5,125.0,1
22701,Kenya,Tanzania,1,390.08333333333326,6,-49.91666666666666,1
6134,Serbia,South Korea,0,0.0,4,0.0,0
15650,Montenegro,Switzerland,1,586.7272727272727,5,34.36363636363637,1
18405,Liberia,Uganda,0,317.75,4,21.91666666666667,0
10672,Northern Ireland,Poland,0,439.66666666666674,7,85.75,0
4592,Uganda,Tanzania,3,27.2,0,2.5999999999999943,1
7388,Mexico,Uruguay,2,694.1666666666665,14,-17.916666666666668,1
15901,Vietnam,Malaysia,0,197.27272727272728,3,-21.36363636363636,0
6330,El Salvador,Honduras,2,429.91666666666674,4,32.50000000000001,1
8426,Burma,Cambodia,5,0.0,0,-172.54545454545453,1
768,Morocco,Malawi,0,42.6,4,-37.2,1
21480,Maldives,Laos,4,150.33333333333334,4,-13.25,1
8881,Venezuela,Peru,0,524.8333333333334,2,-12.833333333333329,0
6364,Burma,Malaysia,2,0.0,0,-110.25,0
16923,Djibouti,Namibia,0,13.75,0,59.25,0
18392,Portugal,Russia,1,1123.0,7,-7.333333333333332,1
15149,Tajikistan,Sri Lanka,3,136.72727272727272,1,-13.818181818181813,0
5804,Brunei,Singapore,0,0.0,0,-101.0,0
2881,Trinidad and Tobago,Dominican Republic,4,42.7,7,-94.5,0
3831,Algeria,Ivory Coast,1,43.4,4,55.3,0
4837,Albania,Norway,2,28.7,4,91.1,0
10405,Saint Kitts and Nevis,Haiti,0,0.0,0,-92.08333333333331,0
13694,North Korea,Sri Lanka,3,0.0,4,-164.33333333333334,1
9554,Indonesia,Malaysia,0,474.83333333333326,5,-23.0,0
7720,Tunisia,Cameroon,0,622.9090909090909,6,15.454545454545455,1
9330,Tajikistan,Hong Kong,1,180.5,0,31.5,1
3062,Vietnam,Laos,1,19.7,0,-38.200000000000024,0
22901,Tajikistan,Philippines,1,721.25,3,4.166666666666656,0
16758,Senegal,Mauritius,2,574.5,5,-139.66666666666666,0
19211,Norway,Russia,1,522.6666666666666,7,37.25,1
6367,Jordan,Bahrain,2,371.16666666666674,2,-25.58333333333333,0
24606,Comoros,Togo,1,1073.625,0,16.75,0
17462,Morocco,Iraq,2,501.58333333333326,5,-12.666666666666671,1
22156,Portugal,Mexico,2,1303.4166666666667,10,-10.25,1
18342,Lesotho,South Africa,0,152.83333333333334,4,89.66666666666669,1
13742,Suriname,Haiti,2,237.83333333333331,0,20.08333333333333,0
23882,Iran,Syria,5,0.0,7,-83.0,1
7987,Uruguay,Singapore,2,656.5454545454545,9,-92.1818181818182,0
9678,Samoa,Cook Islands,0,167.41666666666666,0,-12.0,0
7755,Guatemala,El Salvador,0,517.3636363636364,4,-20.63636363636364,1
7459,China PR,Oman,2,519.6666666666666,6,-30.58333333333333,0
2605,Ecuador,Lebanon,0,43.8,7,-59.4,0
18737,Poland,San Marino,5,512.4166666666666,4,-140.16666666666669,0
7298,Angola,Libya,1,553.8333333333334,7,-60.49999999999999,0
10854,Canada,United States,0,512.5833333333334,5,85.0,0
14769,Switzerland,Greece,2,898.0,10,2.7500000000000018,1
18603,Congo,Tunisia,0,403.83333333333326,5,42.99999999999999,0
22581,Lebanon,Singapore,1,263.6666666666667,5,-40.91666666666666,0
10105,Bolivia,Brazil,1,461.41666666666674,5,97.5,0
9974,Iraq,Uzbekistan,0,592.5833333333334,5,-25.66666666666667,1
2630,Sweden,Australia,0,56.8,5,-42.3,0
16861,Qatar,Indonesia,4,363.33333333333326,9,-40.58333333333333,1
2970,Lithuania,Belarus,2,38.4,5,-36.2,0
141,Ecuador,Guatemala,1,23.0,0,-18.0,0
623,India,Cameroon,2,10.4,1,88.2,1
9281,Benin,Madagascar,3,340.25,1,22.25000000000001,1
21583,Estonia,Greece,0,333.0,6,62.91666666666666,1
24568,Sudan,Tanzania,1,1110.5,3,-5.5,1
2408,Algeria,Mauritania,4,35.5,1,-52.3,1
13803,Tunisia,Burkina Faso,0,607.8333333333334,5,-37.16666666666666,0
342,Ethiopia,Sudan,3,14.0,0,-26.0,1
15539,Argentina,Spain,4,1213.0,6,5.181818181818182,1
18702,Lebanon,Qatar,1,249.75,7,21.66666666666667,0
13595,Uruguay,Peru,6,835.8333333333335,4,-41.25,1
886,Bahrain,Lebanon,0,21.0,3,-30.40000000000001,0
15975,Panama,El Salvador,2,529.8333333333334,7,-24.833333333333336,1
21802,El Salvador,Belize,3,320.6666666666667,4,-49.16666666666666,1
13478,Chile,Panama,0,674.6666666666666,6,-36.50000000000001,1
10516,Mexico,Costa Rica,2,761.6666666666665,5,-16.166666666666668,0
13267,Ghana,Mexico,1,896.25,3,0.5833333333333357,1
24086,Algeria,Senegal,1,1425.625,4,28.0,0
7685,Oman,Syria,1,441.0,6,0.4166666666666714,1
9979,Jordan,South Korea,0,594.9166666666666,3,42.66666666666666,0
22020,Uganda,Senegal,0,471.58333333333326,6,43.83333333333333,0
20464,Croatia,Norway,0,977.5,6,-45.41666666666667,0
19545,Luxembourg,North Macedonia,2,252.41666666666663,4,31.58333333333333,0
7384,Honduras,Brazil,2,598.4166666666666,10,36.5,0
7665,Kenya,Somalia,3,420.0,10,-92.08333333333334,1
13852,Niger,Uganda,3,117.33333333333331,2,67.25000000000001,1
16941,Zimbabwe,South Africa,2,342.0833333333333,3,49.83333333333334,1
8203,Togo,Kenya,0,503.09090909090907,8,-24.27272727272728,0
14068,Bangladesh,Indonesia,0,61.0,4,44.0,1
14356,Montenegro,Italy,0,352.91666666666674,5,94.5,1
18953,Saint Lucia,Dominica,0,0.0,0,-166.16666666666666,0
8014,Republic of Ireland,Germany,1,686.2727272727273,4,8.09090909090909,0
22281,Costa Rica,United States,0,913.8333333333335,5,21.33333333333333,0
23599,Guyana,French Guiana,1,526.4166666666666,3,173.0,0
14299,Serbia,Ukraine,0,846.5,4,2.666666666666668,1
14069,Syria,Japan,1,342.75,9,65.08333333333334,0
14504,Tunisia,Mozambique,2,600.6666666666666,10,-33.33333333333333,1
11962,Grenada,Barbados,2,160.27272727272728,1,32.72727272727273,0
2960,Malawi,Tanzania,1,24.2,2,19.099999999999994,1
2169,Nigeria,United States,2,48.5,7,23.3,0
9959,Poland,United States,1,656.25,9,27.0,0
11701,Netherlands,Republic of Ireland,4,1073.1818181818182,5,-32.36363636363637,0
22754,Burkina Faso,Congo,0,1024.8333333333333,8,-31.75,0
11551,Tunisia,Uruguay,0,749.3636363636364,5,7.0,1
20989,Hungary,Croatia,1,905.25,5,2.583333333333332,1
5278,Togo,Guinea,1,433.75,6,-0.5,0
23576,Lebanon,Australia,0,872.0833333333335,4,42.66666666666666,0
8467,Nepal,Bhutan,2,207.08333333333331,0,-30.5,1
11053,Spain,Belgium,2,756.4166666666665,5,-41.0,0
7077,Turkmenistan,Uzbekistan,0,355.75,4,52.0,0
21807,Burkina Faso,Gabon,1,704.0,5,-45.91666666666666,0
5860,United States,Tunisia,1,0.0,7,-26.75,1
11364,Azerbaijan,Ukraine,0,292.27272727272725,3,89.36363636363636,1
1619,Brazil,United States,1,62.4,8,1.4,0
16503,Eritrea,Sudan,0,38.083333333333336,0,79.84523809523809,1
1277,Northern Ireland,Republic of Ireland,1,37.0,4,30.8,1
