Year,team,away_goals_conceded,away_score,away_games,home_score,home_goals_conceded,home_games,hs_mean,as_mean,as_conceded_mean,hs_conceded_mean,H_AttackS,A_AttackS,H_DefenseS,A_DefenseS
1910,Sweden,0,4,1,0.0,0.0,0.0,2.3461538461538463,1.6923076923076923,2.3461538461538463,1.6923076923076923,,2.3636363636363638,,0.0
1910,Uruguay,7,11,4,3.0,1.0,1.0,2.3461538461538463,1.6923076923076923,2.3461538461538463,1.6923076923076923,1.2786885245901638,1.625,0.5909090909090909,0.7459016393442622
1910,Wales,1,0,1,4.0,2.0,2.0,2.3461538461538463,1.6923076923076923,2.3461538461538463,1.6923076923076923,0.8524590163934426,0.0,0.5909090909090909,0.4262295081967213
1911,Argentina,6,4,3,2.0,2.0,2.0,2.3636363636363638,1.696969696969697,2.3636363636363638,1.696969696969697,0.4230769230769231,0.7857142857142857,0.5892857142857143,0.8461538461538461
1911,Austria,3,2,2,3.0,1.0,1.0,2.3636363636363638,1.696969696969697,2.3636363636363638,1.696969696969697,1.2692307692307692,0.5892857142857143,0.5892857142857143,0.6346153846153846
1911,Belgium,3,1,1,10.0,7.0,3.0,2.3636363636363638,1.696969696969697,2.3636363636363638,1.696969696969697,1.4102564102564104,0.5892857142857143,1.375,1.2692307692307692
1911,France,13,7,3,2.0,5.0,2.0,2.3636363636363638,1.696969696969697,2.3636363636363638,1.696969696969697,0.4230769230769231,1.375,1.4732142857142856,1.833333333333333
1911,Germany,4,5,2,9.0,11.0,4.0,2.3636363636363638,1.696969696969697,2.3636363636363638,1.696969696969697,0.9519230769230769,1.4732142857142856,1.6205357142857142,0.8461538461538461
1911,Hungary,6,9,5,11.0,0.0,2.0,2.3636363636363638,1.696969696969697,2.3636363636363638,1.696969696969697,2.3269230769230766,1.0607142857142857,0.0,0.5076923076923077
1911,Italy,5,2,2,2.0,3.0,2.0,2.3636363636363638,1.696969696969697,2.3636363636363638,1.696969696969697,0.4230769230769231,0.5892857142857143,0.8839285714285714,1.0576923076923077
1911,Netherlands,1,5,1,3.0,1.0,1.0,2.3636363636363638,1.696969696969697,2.3636363636363638,1.696969696969697,1.2692307692307692,2.946428571428571,0.5892857142857143,0.4230769230769231
1911,Northern Ireland,4,1,2,1.0,2.0,1.0,2.3636363636363638,1.696969696969697,2.3636363636363638,1.696969696969697,0.4230769230769231,0.29464285714285715,1.1785714285714286,0.8461538461538461
1911,Norway,4,1,1,0.0,0.0,0.0,2.3636363636363638,1.696969696969697,2.3636363636363638,1.696969696969697,,0.5892857142857143,,1.6923076923076923
1911,Scotland,3,3,2,2.0,0.0,1.0,2.3636363636363638,1.696969696969697,2.3636363636363638,1.696969696969697,0.8461538461538461,0.8839285714285714,0.0,0.6346153846153846
1911,Sweden,3,8,2,6.0,5.0,2.0,2.3636363636363638,1.696969696969697,2.3636363636363638,1.696969696969697,1.2692307692307692,2.357142857142857,1.4732142857142856,0.6346153846153846
1911,Switzerland,17,4,3,10.0,2.0,3.0,2.3636363636363638,1.696969696969697,2.3636363636363638,1.696969696969697,1.4102564102564104,0.7857142857142857,0.39285714285714285,2.3974358974358974
1911,Uruguay,2,2,2,6.0,4.0,3.0,2.3636363636363638,1.696969696969697,2.3636363636363638,1.696969696969697,0.8461538461538461,0.5892857142857143,0.7857142857142857,0.4230769230769231
1911,Wales,4,2,2,2.0,2.0,1.0,2.3636363636363638,1.696969696969697,2.3636363636363638,1.696969696969697,0.8461538461538461,0.5892857142857143,1.1785714285714286,0.8461538461538461
1912,Argentina,6,3,3,3.0,4.0,2.0,2.475,2.35,2.475,2.35,0.6060606060606061,0.425531914893617,0.851063829787234,0.8080808080808081
1912,Austria,11,4,4,12.0,4.0,4.0,2.475,2.35,2.475,2.35,1.2121212121212122,0.425531914893617,0.425531914893617,1.1111111111111112
1912,Belgium,5,4,2,10.0,4.0,2.0,2.475,2.35,2.475,2.35,2.0202020202020203,0.851063829787234,0.851063829787234,1.0101010101010102
1912,Catalonia,7,0,1,1.0,0.0,1.0,2.475,2.35,2.475,2.35,0.40404040404040403,0.0,0.0,2.8282828282828283
1912,England,2,9,3,0.0,0.0,0.0,2.475,2.35,2.475,2.35,,1.276595744680851,,0.26936026936026936
1912,Finland,7,1,1,0.0,0.0,0.0,2.475,2.35,2.475,2.35,,0.425531914893617,,2.8282828282828283
1912,France,4,4,2,12.0,2.0,3.0,2.475,2.35,2.475,2.35,1.6161616161616161,0.851063829787234,0.2836879432624113,0.8080808080808081
1912,Germany,18,13,5,2.0,3.0,1.0,2.475,2.35,2.475,2.35,0.8080808080808081,1.1063829787234043,1.276595744680851,1.4545454545454546
1912,Hungary,3,30,5,11.0,4.0,3.0,2.475,2.35,2.475,2.35,1.4814814814814814,2.553191489361702,0.5673758865248226,0.2424242424242424
1912,Italy,5,1,1,4.0,7.0,2.0,2.475,2.35,2.475,2.35,0.8080808080808081,0.425531914893617,1.4893617021276595,2.0202020202020203
1912,Netherlands,3,5,2,12.0,9.0,3.0,2.475,2.35,2.475,2.35,1.6161616161616161,1.0638297872340425,1.276595744680851,0.6060606060606061
1912,Northern Ireland,2,3,1,2.0,10.0,2.0,2.475,2.35,2.475,2.35,0.40404040404040403,1.276595744680851,2.127659574468085,0.8080808080808081
1912,Norway,5,3,2,3.0,9.0,3.0,2.475,2.35,2.475,2.35,0.40404040404040403,0.6382978723404255,1.276595744680851,1.0101010101010102
1912,Russia,2,1,1,0.0,21.0,2.0,2.475,2.35,2.475,2.35,0.0,0.425531914893617,4.468085106382978,0.8080808080808081
1912,Scotland,1,4,1,2.0,1.0,2.0,2.475,2.35,2.475,2.35,0.40404040404040403,1.702127659574468,0.2127659574468085,0.40404040404040403
1912,Sweden,1,2,1,13.0,5.0,3.0,2.475,2.35,2.475,2.35,1.7508417508417506,0.851063829787234,0.7092198581560284,0.40404040404040403
1912,Switzerland,13,3,2,1.0,2.0,1.0,2.475,2.35,2.475,2.35,0.40404040404040403,0.6382978723404255,0.851063829787234,2.6262626262626263
1912,Uruguay,3,4,2,6.0,3.0,3.0,2.475,2.35,2.475,2.35,0.8080808080808081,0.851063829787234,0.425531914893617,0.6060606060606061
1912,Wales,1,0,1,2.0,5.0,2.0,2.475,2.35,2.475,2.35,0.40404040404040403,0.0,1.0638297872340425,0.40404040404040403
1913,Argentina,2,2,3,9.0,2.0,4.0,2.2285714285714286,1.5714285714285714,2.2285714285714286,1.5714285714285714,1.0096153846153846,0.42424242424242425,0.3181818181818182,0.29914529914529914
1913,Austria,4,3,1,3.0,4.0,2.0,2.2285714285714286,1.5714285714285714,2.2285714285714286,1.5714285714285714,0.673076923076923,1.9090909090909092,1.2727272727272727,1.7948717948717947
1913,Belgium,4,6,3,14.0,5.0,4.0,2.2285714285714286,1.5714285714285714,2.2285714285714286,1.5714285714285714,1.5705128205128205,1.2727272727272727,0.7954545454545455,0.5982905982905983
1913,Denmark,1,14,2,8.0,0.0,1.0,2.2285714285714286,1.5714285714285714,2.2285714285714286,1.5714285714285714,3.5897435897435894,4.454545454545455,0.0,0.22435897435897434
1913,England,2,1,1,5.0,3.0,2.0,2.2285714285714286,1.5714285714285714,2.2285714285714286,1.5714285714285714,1.1217948717948718,0.6363636363636364,0.9545454545454546,0.8974358974358974
1913,France,4,4,2,9.0,0.0,2.0,2.2285714285714286,1.5714285714285714,2.2285714285714286,1.5714285714285714,2.019230769230769,1.2727272727272727,0.0,0.8974358974358974
1913,Germany,6,2,1,2.0,6.0,2.0,2.2285714285714286,1.5714285714285714,2.2285714285714286,1.5714285714285714,0.4487179487179487,1.2727272727272727,1.9090909090909092,2.692307692307692
1913,Hungary,1,4,1,6.0,3.0,2.0,2.2285714285714286,1.5714285714285714,2.2285714285714286,1.5714285714285714,1.346153846153846,2.5454545454545454,0.9545454545454546,0.4487179487179487
1913,Italy,3,0,2,1.0,0.0,1.0,2.2285714285714286,1.5714285714285714,2.2285714285714286,1.5714285714285714,0.4487179487179487,0.0,0.0,0.673076923076923
1913,Luxembourg,8,0,1,0.0,0.0,0.0,2.2285714285714286,1.5714285714285714,2.2285714285714286,1.5714285714285714,,0.0,,3.5897435897435894
1913,Netherlands,3,3,1,2.0,4.0,1.0,2.2285714285714286,1.5714285714285714,2.2285714285714286,1.5714285714285714,0.8974358974358974,1.9090909090909092,2.5454545454545454,1.346153846153846
1913,Norway,10,1,2,1.0,1.0,1.0,2.2285714285714286,1.5714285714285714,2.2285714285714286,1.5714285714285714,0.4487179487179487,0.3181818181818182,0.6363636363636364,2.2435897435897436
1913,Scotland,2,2,3,0.0,0.0,0.0,2.2285714285714286,1.5714285714285714,2.2285714285714286,1.5714285714285714,,0.42424242424242425,,0.29914529914529914
1913,Sweden,12,5,4,9.0,10.0,2.0,2.2285714285714286,1.5714285714285714,2.2285714285714286,1.5714285714285714,2.019230769230769,0.7954545454545455,3.181818181818182,1.346153846153846
1913,Switzerland,3,2,2,2.0,6.0,2.0,2.2285714285714286,1.5714285714285714,2.2285714285714286,1.5714285714285714,0.4487179487179487,0.6363636363636364,1.9090909090909092,0.673076923076923
1913,Uruguay,9,2,4,2.0,0.0,2.0,2.2285714285714286,1.5714285714285714,2.2285714285714286,1.5714285714285714,0.4487179487179487,0.3181818181818182,0.0,1.0096153846153846
1913,Wales,4,4,2,0.0,0.0,1.0,2.2285714285714286,1.5714285714285714,2.2285714285714286,1.5714285714285714,0.0,1.2727272727272727,0.0,0.8974358974358974
1914,Argentina,3,2,1,5.0,2.0,3.0,2.129032258064516,1.6129032258064515,2.129032258064516,1.6129032258064515,0.7828282828282829,1.24,0.41333333333333333,1.4090909090909092
1914,Austria,2,2,2,3.0,2.0,2.0,2.129032258064516,1.6129032258064515,2.129032258064516,1.6129032258064515,0.7045454545454546,0.62,0.62,0.4696969696969697
1914,Belgium,8,5,2,2.0,4.0,1.0,2.129032258064516,1.6129032258064515,2.129032258064516,1.6129032258064515,0.9393939393939394,1.55,2.48,1.878787878787879
1914,Brazil,3,1,2,0.0,0.0,0.0,2.129032258064516,1.6129032258064515,2.129032258064516,1.6129032258064515,,0.31,,0.7045454545454546
1914,England,3,3,2,0.0,3.0,1.0,2.129032258064516,1.6129032258064515,2.129032258064516,1.6129032258064515,0.0,0.93,1.86,0.7045454545454546
1914,Finland,4,3,1,0.0,0.0,0.0,2.129032258064516,1.6129032258064515,2.129032258064516,1.6129032258064515,,1.86,,1.878787878787879
1914,France,12,5,3,6.0,5.0,2.0,2.129032258064516,1.6129032258064515,2.129032258064516,1.6129032258064515,1.4090909090909092,1.0333333333333334,1.55,1.878787878787879
1914,Germany,4,4,1,0.0,0.0,0.0,2.129032258064516,1.6129032258064515,2.129032258064516,1.6129032258064515,,2.48,,1.878787878787879
1914,Hungary,4,3,3,7.0,3.0,2.0,2.129032258064516,1.6129032258064515,2.129032258064516,1.6129032258064515,1.643939393939394,0.62,0.93,0.6262626262626263
1914,Italy,0,1,1,3.0,1.0,3.0,2.129032258064516,1.6129032258064515,2.129032258064516,1.6129032258064515,0.4696969696969697,0.62,0.20666666666666667,0.0
1914,Netherlands,6,7,2,8.0,6.0,2.0,2.129032258064516,1.6129032258064515,2.129032258064516,1.6129032258064515,1.878787878787879,2.17,1.86,1.4090909090909092
1914,Northern Ireland,1,5,2,1.0,1.0,1.0,2.129032258064516,1.6129032258064515,2.129032258064516,1.6129032258064515,0.4696969696969697,1.55,0.62,0.23484848484848486
1914,Norway,7,0,1,1.0,2.0,2.0,2.129032258064516,1.6129032258064515,2.129032258064516,1.6129032258064515,0.23484848484848486,0.0,0.62,3.287878787878788
1914,Russia,3,3,2,0.0,0.0,0.0,2.129032258064516,1.6129032258064515,2.129032258064516,1.6129032258064515,,0.93,,0.7045454545454546
1914,Scotland,1,1,1,3.0,1.0,2.0,2.129032258064516,1.6129032258064515,2.129032258064516,1.6129032258064515,0.7045454545454546,0.62,0.31,0.4696969696969697
1914,Sweden,0,1,1,14.0,6.0,4.0,2.129032258064516,1.6129032258064515,2.129032258064516,1.6129032258064515,1.643939393939394,0.62,0.93,0.0
1914,Switzerland,3,3,2,0.0,1.0,1.0,2.129032258064516,1.6129032258064515,2.129032258064516,1.6129032258064515,0.0,0.93,0.62,0.7045454545454546
1914,Uruguay,2,1,1,3.0,2.0,1.0,2.129032258064516,1.6129032258064515,2.129032258064516,1.6129032258064515,1.4090909090909092,0.62,1.24,0.9393939393939394
1914,Wales,0,0,1,1.0,4.0,2.0,2.129032258064516,1.6129032258064515,2.129032258064516,1.6129032258064515,0.23484848484848486,0.0,1.24,0.0
1915,Argentina,4,3,2,2.0,1.0,1.0,2.9375,1.5625,2.9375,1.5625,0.6808510638297872,0.96,0.64,0.6808510638297872
1915,Austria,8,7,2,5.0,4.0,2.0,2.9375,1.5625,2.9375,1.5625,0.851063829787234,2.24,1.28,1.3617021276595744
1915,Basque Country,2,2,1,7.0,1.0,2.0,2.9375,1.5625,2.9375,1.5625,1.1914893617021276,1.28,0.32,0.6808510638297872
1915,Catalonia,7,1,2,2.0,2.0,1.0,2.9375,1.5625,2.9375,1.5625,0.6808510638297872,0.32,1.28,1.1914893617021276
1915,Denmark,0,2,1,10.0,1.0,2.0,2.9375,1.5625,2.9375,1.5625,1.702127659574468,1.28,0.32,0.0
1915,Hungary,5,4,2,8.0,7.0,2.0,2.9375,1.5625,2.9375,1.5625,1.3617021276595744,1.28,2.24,0.851063829787234
1915,Norway,13,3,2,1.0,1.0,1.0,2.9375,1.5625,2.9375,1.5625,0.3404255319148936,0.96,0.64,2.2127659574468086
1915,Sweden,3,1,2,5.0,4.0,2.0,2.9375,1.5625,2.9375,1.5625,0.851063829787234,0.32,1.28,0.5106382978723404
1915,Switzerland,3,1,1,0.0,0.0,0.0,2.9375,1.5625,2.9375,1.5625,,0.64,,1.0212765957446808
1915,Uruguay,2,1,1,4.0,3.0,2.0,2.9375,1.5625,2.9375,1.5625,0.6808510638297872,0.64,0.96,0.6808510638297872
1916,Argentina,4,4,3,18.0,5.0,6.0,2.310344827586207,1.206896551724138,2.310344827586207,1.206896551724138,1.2985074626865671,1.1047619047619048,0.6904761904761906,0.5771144278606964
1916,Austria,4,4,2,6.0,4.0,2.0,2.310344827586207,1.206896551724138,2.310344827586207,1.206896551724138,1.2985074626865671,1.6571428571428573,1.6571428571428573,0.8656716417910448
1916,Basque Country,1,3,2,5.0,0.0,1.0,2.310344827586207,1.206896551724138,2.310344827586207,1.206896551724138,2.164179104477612,1.2428571428571429,0.0,0.2164179104477612
1916,Brazil,1,2,2,2.0,3.0,2.0,2.310344827586207,1.206896551724138,2.310344827586207,1.206896551724138,0.4328358208955224,0.8285714285714286,1.2428571428571429,0.2164179104477612
1916,Catalonia,5,0,1,1.0,3.0,2.0,2.310344827586207,1.206896551724138,2.310344827586207,1.206896551724138,0.2164179104477612,0.0,1.2428571428571429,2.164179104477612
1916,Chile,12,3,4,0.0,4.0,1.0,2.310344827586207,1.206896551724138,2.310344827586207,1.206896551724138,0.0,0.6214285714285714,3.3142857142857145,1.2985074626865671
1916,Denmark,4,2,2,10.0,0.0,2.0,2.310344827586207,1.206896551724138,2.310344827586207,1.206896551724138,2.164179104477612,0.8285714285714286,0.0,0.8656716417910448
1916,Hungary,6,4,2,4.0,4.0,2.0,2.310344827586207,1.206896551724138,2.310344827586207,1.206896551724138,0.8656716417910448,1.6571428571428573,1.6571428571428573,1.2985074626865671
1916,Norway,14,0,2,1.0,3.0,3.0,2.310344827586207,1.206896551724138,2.310344827586207,1.206896551724138,0.1442786069651741,0.0,0.8285714285714286,3.029850746268657
1916,Sweden,2,0,2,12.0,3.0,3.0,2.310344827586207,1.206896551724138,2.310344827586207,1.206896551724138,1.7313432835820897,0.0,0.8285714285714286,0.4328358208955224
1916,United States,3,4,2,0.0,0.0,0.0,2.310344827586207,1.206896551724138,2.310344827586207,1.206896551724138,,1.6571428571428573,,0.6492537313432836
1916,Uruguay,11,9,5,8.0,6.0,5.0,2.310344827586207,1.206896551724138,2.310344827586207,1.206896551724138,0.6925373134328359,1.4914285714285715,0.9942857142857143,0.9522388059701493
1917,Argentina,2,2,3,6.0,2.0,3.0,2.4166666666666665,1.7916666666666667,2.4166666666666665,1.7916666666666667,0.8275862068965518,0.3720930232558139,0.3720930232558139,0.27586206896551724
1917,Austria,11,6,4,3.0,7.0,3.0,2.4166666666666665,1.7916666666666667,2.4166666666666665,1.7916666666666667,0.4137931034482759,0.8372093023255813,1.302325581395349,1.1379310344827587
1917,Brazil,11,3,3,5.0,0.0,1.0,2.4166666666666665,1.7916666666666667,2.4166666666666665,1.7916666666666667,2.0689655172413794,0.5581395348837209,0.0,1.5172413793103448
1917,Chile,10,0,3,0.0,0.0,0.0,2.4166666666666665,1.7916666666666667,2.4166666666666665,1.7916666666666667,,0.0,,1.3793103448275863
1917,Denmark,2,4,2,13.0,1.0,2.0,2.4166666666666665,1.7916666666666667,2.4166666666666665,1.7916666666666667,2.689655172413793,1.1162790697674418,0.27906976744186046,0.4137931034482759
1917,Hungary,3,7,3,8.0,3.0,2.0,2.4166666666666665,1.7916666666666667,2.4166666666666665,1.7916666666666667,1.6551724137931036,1.302325581395349,0.8372093023255813,0.4137931034482759
1917,Norway,15,3,2,1.0,4.0,2.0,2.4166666666666665,1.7916666666666667,2.4166666666666665,1.7916666666666667,0.20689655172413796,0.8372093023255813,1.1162790697674418,3.103448275862069
1917,Philippines,2,15,1,0.0,0.0,0.0,2.4166666666666665,1.7916666666666667,2.4166666666666665,1.7916666666666667,,8.372093023255813,,0.8275862068965518
1917,Sweden,1,3,2,4.0,5.0,2.0,2.4166666666666665,1.7916666666666667,2.4166666666666665,1.7916666666666667,0.8275862068965518,0.8372093023255813,1.3953488372093024,0.20689655172413796
1917,Uruguay,1,0,1,13.0,3.0,6.0,2.4166666666666665,1.7916666666666667,2.4166666666666665,1.7916666666666667,0.896551724137931,0.0,0.27906976744186046,0.4137931034482759
1918,Argentina,5,3,3,4.0,1.0,3.0,1.9411764705882353,0.8823529411764706,1.9411764705882353,0.8823529411764706,0.6868686868686869,1.1333333333333333,0.37777777777777777,0.8585858585858587
1918,Austria,2,0,1,5.0,6.0,3.0,1.9411764705882353,0.8823529411764706,1.9411764705882353,0.8823529411764706,0.8585858585858587,0.0,2.2666666666666666,1.0303030303030303
1918,Denmark,4,3,2,7.0,0.0,2.0,1.9411764705882353,0.8823529411764706,1.9411764705882353,0.8823529411764706,1.803030303030303,1.7,0.0,1.0303030303030303
1918,Hungary,0,5,2,4.0,1.0,2.0,1.9411764705882353,0.8823529411764706,1.9411764705882353,0.8823529411764706,1.0303030303030303,2.8333333333333335,0.5666666666666667,0.0
1918,Norway,6,0,2,5.0,2.0,2.0,1.9411764705882353,0.8823529411764706,1.9411764705882353,0.8823529411764706,1.2878787878787878,0.0,1.1333333333333333,1.5454545454545454
1918,Sweden,5,1,2,3.0,2.0,2.0,1.9411764705882353,0.8823529411764706,1.9411764705882353,0.8823529411764706,0.7727272727272727,0.5666666666666667,1.1333333333333333,1.2878787878787878
1918,Switzerland,7,2,2,0.0,0.0,0.0,1.9411764705882353,0.8823529411764706,1.9411764705882353,0.8823529411764706,,1.1333333333333333,,1.803030303030303
1918,Uruguay,4,1,3,5.0,3.0,3.0,1.9411764705882353,0.8823529411764706,1.9411764705882353,0.8823529411764706,0.8585858585858587,0.37777777777777777,1.1333333333333333,0.6868686868686869
1919,Argentina,19,20,9,13.0,7.0,4.0,2.484848484848485,1.6363636363636365,2.484848484848485,1.6363636363636365,1.3079268292682926,1.3580246913580247,1.0694444444444444,0.8495934959349594
1919,Austria,5,3,2,2.0,0.0,1.0,2.484848484848485,1.6363636363636365,2.484848484848485,1.6363636363636365,0.8048780487804879,0.9166666666666666,0.0,1.0060975609756098
1919,Chile,10,1,2,0.0,2.0,1.0,2.484848484848485,1.6363636363636365,2.484848484848485,1.6363636363636365,0.0,0.3055555555555555,1.222222222222222,2.0121951219512195
1919,Denmark,6,2,2,8.0,1.0,2.0,2.484848484848485,1.6363636363636365,2.484848484848485,1.6363636363636365,1.6097560975609757,0.611111111111111,0.3055555555555555,1.2073170731707317
1919,England,1,1,1,0.0,0.0,0.0,2.484848484848485,1.6363636363636365,2.484848484848485,1.6363636363636365,,0.611111111111111,,0.4024390243902439
1919,Finland,1,0,1,3.0,3.0,1.0,2.484848484848485,1.6363636363636365,2.484848484848485,1.6363636363636365,1.2073170731707317,0.0,1.8333333333333333,0.4024390243902439
1919,France,2,2,1,0.0,0.0,0.0,2.484848484848485,1.6363636363636365,2.484848484848485,1.6363636363636365,,1.222222222222222,,0.8048780487804879
1919,Hungary,2,0,1,5.0,3.0,2.0,2.484848484848485,1.6363636363636365,2.484848484848485,1.6363636363636365,1.0060975609756098,0.0,0.9166666666666666,0.8048780487804879
1919,Netherlands,5,2,2,3.0,1.0,1.0,2.484848484848485,1.6363636363636365,2.484848484848485,1.6363636363636365,1.2073170731707317,0.611111111111111,0.611111111111111,1.0060975609756098
1919,Norway,6,6,2,8.0,6.0,3.0,2.484848484848485,1.6363636363636365,2.484848484848485,1.6363636363636365,1.073170731707317,1.8333333333333333,1.222222222222222,1.2073170731707317
1919,Sweden,13,7,4,9.0,6.0,4.0,2.484848484848485,1.6363636363636365,2.484848484848485,1.6363636363636365,0.9054878048780488,1.0694444444444444,0.9166666666666666,1.3079268292682926
1919,Uruguay,12,10,6,10.0,4.0,3.0,2.484848484848485,1.6363636363636365,2.484848484848485,1.6363636363636365,1.3414634146341464,1.0185185185185186,0.8148148148148148,0.8048780487804879
1920,Argentina,4,2,3,4.0,3.0,3.0,1.8571428571428572,1.3142857142857143,1.8571428571428572,1.3142857142857143,0.7179487179487178,0.5072463768115941,0.7608695652173914,0.7179487179487178
1920,Austria,1,2,1,5.0,4.0,2.0,1.8571428571428572,1.3142857142857143,1.8571428571428572,1.3142857142857143,1.346153846153846,1.5217391304347827,1.5217391304347827,0.5384615384615384
1920,Belgium,2,1,1,0.0,0.0,0.0,1.8571428571428572,1.3142857142857143,1.8571428571428572,1.3142857142857143,,0.7608695652173914,,1.0769230769230769
1920,Brazil,2,1,2,0.0,6.0,1.0,1.8571428571428572,1.3142857142857143,1.8571428571428572,1.3142857142857143,0.0,0.3804347826086957,4.565217391304348,0.5384615384615384
1920,Denmark,3,3,3,0.0,0.0,0.0,1.8571428571428572,1.3142857142857143,1.8571428571428572,1.3142857142857143,,0.7608695652173914,,0.5384615384615384
1920,Estonia,6,0,1,0.0,0.0,0.0,1.8571428571428572,1.3142857142857143,1.8571428571428572,1.3142857142857143,,0.0,,3.230769230769231
1920,Finland,4,0,1,7.0,0.0,2.0,1.8571428571428572,1.3142857142857143,1.8571428571428572,1.3142857142857143,1.8846153846153846,0.0,0.0,2.1538461538461537
1920,France,9,6,2,2.0,1.0,1.0,1.8571428571428572,1.3142857142857143,1.8571428571428572,1.3142857142857143,1.0769230769230769,2.282608695652174,0.7608695652173914,2.423076923076923
1920,Germany,7,3,2,1.0,0.0,1.0,1.8571428571428572,1.3142857142857143,1.8571428571428572,1.3142857142857143,0.5384615384615384,1.141304347826087,0.0,1.8846153846153846
1920,Hungary,3,2,2,1.0,2.0,1.0,1.8571428571428572,1.3142857142857143,1.8571428571428572,1.3142857142857143,0.5384615384615384,0.7608695652173914,1.5217391304347827,0.8076923076923077
1920,Italy,3,0,1,10.0,5.0,2.0,1.8571428571428572,1.3142857142857143,1.8571428571428572,1.3142857142857143,2.692307692307692,0.0,1.9021739130434783,1.6153846153846154
1920,Netherlands,3,2,2,2.0,0.0,1.0,1.8571428571428572,1.3142857142857143,1.8571428571428572,1.3142857142857143,1.0769230769230769,0.7608695652173914,0.0,0.8076923076923077
1920,Northern Ireland,5,0,2,2.0,2.0,1.0,1.8571428571428572,1.3142857142857143,1.8571428571428572,1.3142857142857143,1.0769230769230769,0.0,1.5217391304347827,1.346153846153846
1920,Norway,0,0,1,1.0,4.0,2.0,1.8571428571428572,1.3142857142857143,1.8571428571428572,1.3142857142857143,0.2692307692307692,0.0,1.5217391304347827,0.0
1920,Scotland,6,5,2,3.0,0.0,1.0,1.8571428571428572,1.3142857142857143,1.8571428571428572,1.3142857142857143,1.6153846153846154,1.9021739130434783,0.0,1.6153846153846154
1920,Sweden,1,3,2,4.0,3.0,4.0,1.8571428571428572,1.3142857142857143,1.8571428571428572,1.3142857142857143,0.5384615384615384,1.141304347826087,0.5706521739130435,0.2692307692307692
